"Year","Accidents","Fatalities","FatalAccidents","Departures","AccidentRate","State"
2010,1,0,0,13944,71.7154331612163,"MOZ"
2010,5,5,1,434992,11.49446426600949,"MEX"
2010,1,0,0,11900,84.03361344537815,"MDG"
2010,1,152,1,64006,15.623535293566228,"PAK"
2010,3,0,0,205271,14.614826254073883,"THA"
2010,4,0,0,982142,4.07273082711054,"CAN"
2010,1,0,0,24251,41.235412972660924,"TZA"
2010,4,0,0,1039332,3.8486258481409212,"DEU"
2010,1,44,1,21247,47.065468066079916,"AFG"
2010,1,0,0,195260,5.121376626037079,"CHE"
2010,1,0,0,219037,4.565438715833398,"NOR"
2010,1,68,1,15407,64.90556240669825,"CUB"
2010,1,0,0,240,4166.666666666667,"STP"
2010,1,0,0,196489,5.089343423804895,"TWN"
2010,2,103,1,33868,59.05279319711823,"LBY"
2010,1,12,1,0,null,"KIR"
2010,2,0,0,64837,30.846584511929915,"POL"
2010,2,0,0,381253,5.245860360443065,"ITA"
2010,23,4,2,9538516,2.4112765549693473,"USA"
2010,2,0,0,162077,12.339813792209876,"HKG"
2010,2,0,0,267301,7.482201712675972,"MYS"
2010,5,0,0,457147,10.937400879804526,"IDN"
2010,2,0,0,6122,326.6906239790918,"GEO"
2010,2,0,0,75406,26.52308834840729,"NGA"
2010,2,0,0,306409,6.527223417066731,"TUR"
2010,3,0,0,602310,4.980823828261195,"AUS"
2010,3,2,1,272460,11.010790574763268,"COL"
2010,1,0,0,81780,12.227928588897042,"KEN"
2010,9,0,0,0,null,
2010,2,0,0,839963,2.381057260855538,"BRA"
2010,2,3,1,214949,9.304532703106318,"PHL"
2010,1,0,0,1132600,0.8829242450997704,"GBR"
2010,1,0,0,1848,541.1255411255411,"GIN"
2010,7,14,2,464180,15.080356758154164,"RUS"
2010,1,8,1,2019,495.2947003467063,"SUR"
2010,2,2,1,12243,163.35865392469165,"SDN"
2010,3,0,0,130803,22.93525377858306,"IRN"
2010,1,0,0,34976,28.59103385178408,"BHS"
2010,2,42,1,2383064,0.8392556809217041,"CHN"
2010,4,22,2,9238,432.9941545789132,"COD"
2011,1,0,0,3876,257.99793601651186,"GAB"
2011,1,19,1,59305,16.861984655593965,"NPL"
2011,1,0,0,220291,4.539450091015975,"ZAF"
2011,2,0,0,985050,2.030353789147759,"CAN"
2011,1,0,0,188785,5.2970310141165875,"SAU"
2011,1,0,0,3196,312.89111389236547,"HTI"
2011,2,0,0,667139,2.9978760048505633,"JPN"
2011,2,16,1,984031,2.0324562945679556,"BRA"
2011,1,0,0,164956,6.0622226533136105,"SGP"
2011,1,0,0,241143,4.146916974575252,"NOR"
2011,2,14,1,17301,115.6002543205595,"HND"
2011,1,0,0,6280,159.23566878980893,"KGZ"
2011,2,78,1,141281,14.156185191214671,"IRN"
2011,13,0,0,0,null,
2011,1,0,0,79401,12.594299819901513,"UKR"
2011,1,0,0,63435,15.76416804603137,"ECU"
2011,1,0,0,40745,24.542888697999754,"ISR"
2011,1,0,0,228071,4.3845995326016896,"THA"
2011,1,0,0,227233,4.400769254465681,"NZL"
2011,4,0,0,1207027,3.3139275260619687,"GBR"
2011,1,0,0,43356,23.064858381769536,"LUX"
2011,1,0,0,76415,13.086435909180135,"DNK"
2011,4,0,0,626642,6.383229978201269,"IRL"
2011,2,0,0,84684,23.617212224269046,"POL"
2011,1,0,0,55744,17.93915040183697,"LVA"
2011,1,9,1,13504,74.0521327014218,"AZE"
2011,1,0,0,17710,56.46527385657821,"SDN"
2011,2,6,1,562919,3.552909033093571,"ESP"
2011,1,0,0,65928,15.168062128382477,"VEN"
2011,4,43,2,554043,7.219656236068319,"IDN"
2011,1,23,1,5208,192.01228878648234,"COG"
2011,8,65,4,538085,14.867539515132368,"RUS"
2011,1,28,1,38974,25.658131061733464,"PNG"
2011,1,0,0,24321,41.116730397598786,"ISL"
2011,4,0,0,1023861,3.9067803149060274,"DEU"
2011,21,0,0,9532270,2.203042926815963,"USA"
2011,1,0,0,104479,9.571301409852698,"KEN"
2011,2,89,2,7028,284.57598178713715,"COD"
2011,2,0,0,649822,3.07776591128032,"IND"
2011,6,0,0,580947,10.327964513113933,"FRA"
2011,1,0,0,182925,5.466721333880005,"HKG"
2011,5,8,1,59231,84.41525552497848,"BOL"
2011,3,0,0,192695,15.568644749474558,"AUT"
2011,3,0,0,349748,8.577604446630145,"TUR"
2011,1,0,0,300071,3.332544631103972,"MYS"
2011,1,0,0,95008,10.525429437521051,"EGY"
2011,1,22,1,107479,9.304143134937988,"ARG"
2011,1,0,0,33576,29.78317846080534,"TTO"
2011,3,0,0,2567597,1.1684076589900985,"CHN"
2011,1,2,1,332590,3.006704952043056,"KOR"
2012,1,0,0,254063,3.9360316142059255,"THA"
2012,1,0,0,36924,27.08265626692666,"ISR"
2012,2,0,0,91422,21.876572378639715,"BEL"
2012,1,0,0,33696,29.677113010446345,"TZA"
2012,1,0,0,118900,8.410428931875526,"CHL"
2012,1,0,0,8076,123.82367508667657,"KHM"
2012,3,0,0,621112,4.830046754852587,"IDN"
2012,2,0,0,15939,125.47838634795157,"LAO"
2012,3,0,0,480963,6.237486043624977,"ESP"
2012,2,175,2,78155,25.590173373424605,"NGA"
2012,2,34,2,59463,33.6343608630577,"NPL"
2012,1,0,0,12311,81.22816992933149,"SYR"
2012,1,0,0,319014,3.1346586670177485,"SWE"
2012,2,4,1,103058,19.406547769217333,"KEN"
2012,2,0,0,585543,3.4156330107267956,"FRA"
2012,2,0,0,58528,34.17167851284855,"ROU"
2012,27,0,0,9329013,2.8941968459042773,"USA"
2012,1,0,0,410483,2.4361544814279763,"TUR"
2012,2,0,0,636452,3.1424207952838548,"IRL"
2012,1,2,1,18356,54.47809980387884,"URY"
2012,4,41,2,579429,6.90334795117262,"RUS"
2012,7,0,0,1240855,5.641271542605703,"GBR"
2012,3,0,0,684125,4.385163530056642,"JPN"
2012,1,0,0,1028163,0.9726084288191659,"BRA"
2012,2,0,0,337203,5.931145333819687,"ITA"
2012,2,0,0,0,null,"0"
2012,3,0,0,2749987,1.090914247958263,"CHN"
2012,2,0,0,356702,5.606921183508923,"KOR"
2012,1,1,1,132377,7.554182373070851,"PRT"
2012,4,127,1,73821,54.185123474350114,"PAK"
2012,2,2,1,33815,59.14534969688008,"MMR"
2012,5,0,0,1021735,4.893636804063676,"CAN"
2012,4,0,0,1015344,3.9395515214547974,"DEU"
2013,1,0,0,40266,24.834848259077138,"MMR"
2013,2,0,0,0,null,"0"
2013,1,0,0,44587,22.428061991163343,"LUX"
2013,2,0,0,128192,15.601597603594609,"ARG"
2013,1,0,0,216028,4.629029570240895,"SAU"
2013,1,0,0,189083,5.288682747788008,"CHE"
2013,1,33,1,19443,51.43239212055753,"MOZ"
2013,1,21,1,56858,17.587674557669985,"KAZ"
2013,1,0,0,46321,21.58848038686557,"PNG"
2013,2,0,0,284567,7.028221824737233,"ITA"
2013,2,0,0,716509,2.791311763006466,"IDN"
2013,1,0,0,440811,2.2685459301151742,"MEX"
2013,2,3,1,373340,5.3570471955857935,"KOR"
2013,1,0,0,31905,31.343049678733742,"LKA"
2013,1,49,1,19687,50.79494082389394,"LAO"
2013,1,0,0,82002,12.194824516475208,"HUN"
2013,1,0,0,262802,3.805146079557994,"PHL"
2013,1,0,0,68625,14.571948998178506,"PAK"
2013,1,0,0,48614,20.570206113465257,"ROU"
2013,1,0,0,440825,2.268473884194408,"ESP"
2013,3,0,0,291911,10.27710500803327,"THA"
2013,3,0,0,1225259,2.4484619170314197,"GBR"
2013,1,0,0,46651,21.435767722020966,"TUN"
2013,2,50,1,621170,3.2197305085564336,"RUS"
2013,1,0,0,972529,1.028246972583851,"BRA"
2013,1,0,0,47929,20.86419495503766,"BHS"
2013,3,0,0,539727,5.5583656181736325,"FRA"
2013,1,0,0,93098,10.741369309759609,"KEN"
2013,1,0,0,12302,81.28759551292472,"SDN"
2013,2,0,0,3049802,0.6557802768835485,"CHN"
2013,1,0,0,69769,14.333013229371211,"UKR"
2013,4,8,1,50843,78.67356371575241,"BOL"
2013,8,5,1,1058987,7.554389241794281,"CAN"
2013,1,0,0,37961,26.342825531466506,"TZA"
2013,5,0,0,969403,5.1578136234362795,"DEU"
2013,23,4,2,9226528,2.4928120307010393,"USA"
2013,1,0,0,68208,14.661036828524514,"ECU"
2013,1,0,0,92550,10.804970286331713,"BEL"
2013,1,0,0,25146,39.76775630318937,"HRV"
2013,2,0,0,8970,222.9654403567447,"UGA"
2014,1,0,0,200567,4.985865072519408,"SGP"
2014,1,0,0,41491,24.101612397869417,"CZE"
2014,1,6,1,59281,16.86881125487087,"UKR"
2014,2,0,0,16637,120.21398088597704,"SVN"
2014,1,0,0,209748,4.767625913000362,"ZAF"
2014,1,0,0,824013,1.213573086832368,"JPN"
2014,1,0,0,50342,19.864129355210363,"BHS"
2014,1,0,0,62784,15.927624872579,"PAK"
2014,1,0,0,83187,12.02110906752257,"VEN"
2014,1,0,0,482236,2.0736734710805496,"FRA"
2014,1,0,0,48074,20.80126471689479,"LUX"
2014,1,0,0,305441,3.273954708110568,"SWE"
2014,3,699,3,388243,7.727119355661274,"MYS"
2014,3,0,0,30050,99.83361064891847,"TZA"
2014,1,0,0,384124,2.6033260093094936,"ARE"
2014,1,0,0,10857,92.10647508519848,"TJK"
2014,2,38,1,146485,13.653275079359661,"IRN"
2014,3,0,0,960442,3.123561860060264,"DEU"
2014,1,0,0,7873,127.01638511367966,"SLB"
2014,1,118,1,60256,16.595857673924588,"DZA"
2014,5,0,0,678018,7.374435486963473,"IRL"
2014,1,0,0,666293,1.5008412215046534,"RUS"
2014,2,48,1,3254262,0.6145786663765855,"CHN"
2014,2,0,0,654654,3.0550489266085594,"IND"
2014,2,0,0,16028,124.78163214374844,"AFG"
2014,1,0,0,135936,7.356403013182674,"ARG"
2014,3,0,0,317739,9.441711593477665,"THA"
2014,1,0,0,187737,5.326600510288329,"CHE"
2014,3,0,0,1250835,2.3983978702226914,"GBR"
2014,1,0,0,678115,1.4746761242562103,"AUS"
2014,1,0,0,13862,72.13966238638004,"BGR"
2014,1,0,0,91689,10.906433705242723,"KEN"
2014,1,0,0,56246,17.779042065213527,"DNK"
2014,16,0,0,0,null,""
2014,1,0,0,281786,3.548792345964668,"COL"
2014,1,0,0,35395,28.25257804774686,"BGD"
2014,1,0,0,748361,1.3362534926325664,"IDN"
2014,1,0,0,68206,14.661466733131983,"BOL"
2014,1,0,0,1719,581.7335660267597,"DOM"
2014,5,0,0,1056387,4.733113906172643,"CAN"
2014,19,2,1,9033440,2.1032961972404753,"USA"
2015,1,0,0,351250,2.8469750889679717,"THA"
2015,1,0,0,177313,5.6397444067834845,"CHE"
2015,1,0,0,13846,72.22302470027445,"KGZ"
2015,1,0,0,26327,37.983818893151515,"ATG"
2015,1,0,0,204361,4.893301559495207,"SGP"
2015,1,0,0,410594,2.4354958913184315,"MYS"
2015,1,0,0,223450,4.475274110539271,"ZAF"
2015,1,0,0,11149,89.6941429724639,"MDG"
2015,1,0,0,519581,1.924627728881541,"ESP"
2015,2,224,1,660164,3.029550232972413,"RUS"
2015,1,0,0,51284,19.49925902815693,"MMR"
2015,1,0,0,13828,72.31703789412785,"LBY"
2015,2,0,0,865679,2.3103251898220933,"JPN"
2015,4,43,1,3435951,1.1641609557295782,"CHN"
2015,1,0,0,13572,73.68110816386678,"GHA"
2015,1,0,0,131824,7.58587207185338,"PER"
2015,1,0,0,405863,2.4638855968639666,"KOR"
2015,1,0,0,496567,2.0138269357407963,"MEX"
2015,2,0,0,612835,3.263521176173032,"TUR"
2015,1,0,0,489,2044.9897750511248,"BIH"
2015,1,0,0,249518,4.0077268974583,"ITA"
2015,1,0,0,95928,10.424485030439497,"KEN"
2015,6,54,1,803377,7.468473705371202,"IDN"
2015,3,0,0,763627,3.928619600930821,"IND"
2015,6,2,1,1069963,5.607670545616998,"CAN"
2015,1,0,0,15419,64.85504896556196,"LAO"
2015,1,0,0,11326,88.29242450997704,"COD"
2015,1,0,0,49400,20.242914979757085,"LUX"
2015,2,1,1,119315,16.76235175795164,"GRC"
2015,24,0,0,8935201,2.6860056086035446,"USA"
2015,1,0,0,9455,105.76414595452141,"BEN"
2015,2,0,0,143111,13.975166129787368,"IRN"
2015,6,0,0,1334116,4.497360049650855,"GBR"
2015,1,0,0,281861,3.5478480527635963,"NLD"
2015,2,0,0,732766,2.7293842782006807,"AUS"
2015,1,0,0,42536,23.509497837126197,"LVA"
2015,1,0,0,71161,14.052641193912395,"PAK"
2015,1,0,0,10997,90.93389106119851,"TGO"
2015,5,150,1,966786,5.171775346353795,"DEU"
2016,1,0,0,60597,16.502467118834264,"ECU"
2016,1,0,0,201376,4.965835054822819,"QAT"
2016,2,0,0,574617,3.4805792379967873,"ESP"
2016,1,3,1,68762,14.542916145545504,"UKR"
2016,1,0,0,141286,7.077842107498266,"HUN"
2016,1,0,0,0,null,""
2016,1,0,0,3659160,0.2732867652685316,"CHN"
2016,4,0,0,1343496,2.97730696630284,"GBR"
2016,1,0,0,238740,4.188657116528441,"TWN"
2016,2,0,0,865342,2.311224926098583,"IND"
2016,1,0,0,279127,3.5825986020700253,"ITA"
2016,1,0,0,85759,11.660583728821464,"MAR"
2016,1,0,0,86401,11.573940116433837,"DNK"
2016,3,0,0,810823,3.699944377502858,"IRL"
2016,1,0,0,307015,3.257169845121574,"NLD"
2016,2,0,0,395863,5.052252925885976,"THA"
2016,1,0,0,434652,2.3006911276147353,"KOR"
2016,1,2,1,311942,3.2057241410262165,"SWE"
2016,1,0,0,143711,6.958409585905046,"IRN"
2016,1,1,1,54721,18.27451983699128,"DJI"
2016,1,47,1,72391,13.813871890152091,"PAK"
2016,1,0,0,271035,3.689560388879665,"PHL"
2016,1,66,1,108711,9.198701143398551,"EGY"
2016,1,0,0,874155,1.1439618831900522,"BRA"
2016,1,0,0,943205,1.0602149055613572,"JPN"
2016,3,63,2,465273,6.447827404556035,"ARE"
2016,2,0,0,1071646,1.8662879346351313,"CAN"
2016,3,0,0,508938,5.894627636372211,"FRA"
2016,1,0,0,14176,70.54176072234763,"LBY"
2016,22,0,0,9197841,2.391865656299125,"USA"
2016,1,0,0,134110,7.456565505927969,"PRT"
2016,1,0,0,214051,4.671783827218747,"SGP"
2016,1,0,0,699741,1.4291001956438167,"RUS"
2016,1,0,0,65275,15.319800842589046,"MMR"
2016,1,0,0,19169,52.16756220981794,"LAO"
2016,5,0,0,860418,5.81112900938846,"IDN"
2016,1,0,0,114048,8.768237934904601,"BEL"
2017,1,0,0,449193,2.2262145670123976,"MEX"
2017,1,0,0,6234,160.41065126724413,"AGO"
2017,1,0,0,227383,4.397866155341428,"COL"
2017,1,0,0,119760,8.3500334001336,"PER"
2017,1,0,0,932,1072.961373390558,"MDV"
2017,10,1,1,851517,11.74374674845012,"CAN"
2017,1,0,0,425908,2.3479249039698713,"FRA"
2017,2,0,0,2453389,0.8151988942642199,"CHN"
2017,1,0,0,56332,17.751899453241496,"UKR"
2017,1,39,1,572183,1.7476926088331879,"TUR"
2017,2,0,0,713730,2.8021800961147774,"IRL"
2017,1,0,0,428049,2.3361811381407267,"MYS"
2017,1,0,0,98665,10.135306339634116,"IRN"
2017,1,0,0,194517,5.140938838250642,"ZAF"
2017,1,0,0,25817,38.73416740907154,"PAK"
2017,4,0,0,673985,5.934850182125715,"AUS"
2017,1,0,0,252951,3.953334835600571,"SWE"
2017,1,0,0,91894,10.882103292924457,"ETH"
2017,1,0,0,84500,11.834319526627219,"BEL"
2017,1,0,0,742239,1.347274934354029,"BRA"
2017,1,0,0,799495,1.2507895609103246,"JPN"
2017,1,0,0,21354,46.82963379226374,"GHA"
2017,1,6,1,472427,2.1167291454552766,"RUS"
2017,1,2,1,42185,23.705108450871162,"ISL"
2017,1,0,0,34723,28.799354894450364,"NGA"
2017,1,0,0,4747,210.6593638087213,"COD"
2017,1,2,1,17711,56.46208570944611,"NPL"
2017,2,0,0,808636,2.473300718741189,"IND"
2017,4,0,0,809194,4.943190384506064,"IDN"
2017,30,0,0,7333917,4.090583517648209,"USA"
2017,4,0,0,836986,4.779052457269297,"GBR"
2017,2,0,0,52772,37.898885772758284,"BHS"
2017,2,0,0,335320,5.964451866873435,"THA"
2017,2,0,0,255963,7.813629313611733,"PHL"
2017,1,0,0,103455,9.666038374172345,"GRC"
2018,1,0,0,0,null,"AUS"
2018,1,51,1,0,null,"NPL"
2018,1,0,0,0,null,"KOR"
2018,1,0,0,0,null,"DEU/ISR"
2018,2,0,0,0,null,"BOL"
